id,category,tripleset_size,tripleset,lexicalisations,prediction_llama-7b,bleu_nltk_llama-7b,meteor_llama-7b,execution_time_llama-7b
158,Artist,3,"[{'object': 'Post-metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Twilight_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': '1995', 'property': 'activeYearsStartYear', 'subject': 'Aaron_Turner'}]","['Aaron Turner is a post metal musician who started performing in 1995 and played with the post metal band, Twilight.', 'Aaron Turner is a post metal musician who started performing in 1995 and played with the band, Twilight.']","Post-metal, Twilight (band), 1995",0.004823602475992778,0.03012048192771084,7.202495098114014
159,Monument,3,"[{'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}]","['The 11th Mississippi Infantry Monument is located in Adams County, in the state of Pennsylvania which is northwest to Carroll County Maryland.', 'The 11th Mississippi Infantry Monument is located in Adams County, the state of Pennsylvania which is located northwest to Carroll County, Maryland.', 'The 11th Mississippi Infantry Monument is in Adams County, Pennsylvania. To the southeast of Adams County, Pennsylvania lies Carroll County, Maryland.']","Adams County, Pennsylvania, 11th Mississippi Infantry Monument, Carroll County, Maryland, 11th Mississippi Infantry Monument, Pennsylvania, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, 11th Mississippi Infantry Monument, ",0.031457823964968934,0.26684483317136387,7.191211700439453
160,Film,5,"[{'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Terence_Rattigan', 'property': 'writer', 'subject': 'English_Without_Tears'}, {'object': '89.0', 'property': 'runtime', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}, {'object': 'Nicholas_Brodszky', 'property': 'musicComposer', 'subject': 'English_Without_Tears'}]","['English Without Tears is an 89 minute movie written by Terence Rattigan and released on July 28th, 1944. Alan Jaggs was the editor while Nicholas Brodszky wrote the music for the film.', 'On 1994-07-28,English Without Tears a 89 minutes long was released which is written by Terence Rattigan,done by Alan Jaggs and composed by Nicholas Brodszky.', 'The film English Without Tears, written by Terence Rattigan, was released on 07-28-1944. Edited by Alan Jaggs, it has an 89 minute running time with music composed by Nicholas Brodszky..']",English_Without_Tears (1944) Terence Rattigan (writer) 89.0 minutes Alan Jaggs (editing) Nicholas Brodszky (musicComposer),0.04771699212897307,0.2108617533392094,7.215609073638916
161,Monument,6,"[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]","['Adams County Pennsylvania, which is to the east of Franklin County, Pennsylvania, is the location of the 11th Mississippi Infantry Monument, which was established there in the year 2000. The 11th Mississippi Infantry Monument stands in the municipality of Gettysburg and falls under the category of Contributing property. To the southeast of Adams County, lies Carroll County, Maryland.', ""A monument to the 11th Mississippi Infantry was built in 2000 in the municipality of Gettysburg which is in Adams County, Pennsylvania. Carroll County Maryland is southeast of Adams County, while Pennsylvania's Franklin County is to be found to the west. This monument is categorised as a contributing property."", 'To the west of Adams County, Pennsylvania, is Franklin County, Pennsylvania and to its southeast is Carroll County, Maryland. In Adams County, a monument to the 11th Mississippi Infantry was established in 2000 in the municipality of Gettysburg. This monument is categorized as a Contributing Property.']","[{'object': 'Franklin_County,_Pennsylvania', 'property': 'hasToItsWest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettys",0.0,0.0,7.264186382293701
162,Artist,3,"[{'object': 'Lotus_Eaters_(band)', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Aaron_Turner'}, {'object': 'Black_metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Electric_guitar', 'property': 'instrument', 'subject': 'Aaron_Turner'}]","['Aaron Turner is a black metal musician in the Lotus Eaters who plays electric guitar.', 'Aaron Turner is a black metal musician who plays electric guitar in the Lotus Eaters.', 'Aaron Turner plays the electric guitar in the Black Metal band, Lotus Eaters.']",Aaron Turner is a musician who plays the electric guitar and is associated with the band Lotus Eaters.,0.3552738958526932,0.7064724037763254,7.200953483581543
163,WrittenWork,3,"[{'object': 'George_Allen_&_Unwin', 'property': 'publisher', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'Fantasy_(genre)', 'property': 'literaryGenre', 'subject': 'The_Fellowship_of_the_Ring'}, {'object': 'The_Two_Towers', 'property': 'followedBy', 'subject': 'The_Fellowship_of_the_Ring'}]","['The Fellowship of the Ring and The Two Towers were books belonging to the fantasy literary genre published by George Allen & Unwin.', 'George Allen & Unwin published the fantasy novel The Fellowship of the Ring, which was followed by its sequel The Two Towers.', 'George Allen & Unwin published the fantasy, Fellowship of the Ring, followed by The Two Towers.']","The Fellowship of the Ring is a fantasy novel by J.R.R. Tolkien, published in 1954. The Two Towers is a fantasy novel by J.R.R. Tolkien, published in 1954.",0.19230188007838597,0.44723177064287284,7.233190059661865
164,Film,6,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'broadcastedBy', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Jamie_Lawrence', 'property': 'musicComposer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': '83.0', 'property': 'runtime', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}]","['Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which was edited by Geof Bartz. Jamie Lawrence composed the music for the movie which was released by HBO.', 'Tom Simon and Sarah Teale directed the 83 minute movie Death on a Factory Farm which was edited by Geof Bartz. Jamie Lawrence composed music for this movie which was broadcasted by HBO.', 'Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which edited by Geof Bartz and broadcasted by HBO. The movie has Jamie Lawrence as the music composer.']",Death_on_a_Factory_Farm was directed by Tom_Simon and broadcasted by HBO. It was edited by Geof_Bartz and scored by Jamie_Lawrence. It was 83.0 minutes long. It was directed by Sarah_Teale.,0.11056341405132611,0.15384615384615385,7.218560457229614
165,Athlete,5,"[{'object': 'Grozny', 'property': 'ground', 'subject': 'FC_Terek_Grozny'}, {'object': 'FC_Amkar_Perm', 'property': 'currentclub', 'subject': 'Aleksandr_Prudnikov'}, {'object': 'FC_Terek_Grozny', 'property': 'club', 'subject': 'Aleksandr_Prudnikov'}, {'object': '1989-02-24', 'property': 'birthDate', 'subject': 'Aleksandr_Prudnikov'}, {'object': '185.0 (centimetres)', 'property': 'height', 'subject': 'Aleksandr_Prudnikov'}]","['Aleksandr Prudnikov was born on February 24, 1989 and is 185 cm tall. He currently plays for FC Amkar Perm and also played for FC Terek Grozny, which is located in Grozny.', 'Aleksandr Prudnikov, height 185 cm., born on 1989-02-24, and who plays for FC Amkar Perm, is in the FC Terek Grozny club the ground of which is based at Grozny.', 'Aleksandr Prudnikov, 185 cm tall, whose date of birth is 1989-02-24 and whose current club is FC Amkar Perm, plays for FC Terek Grozny, the ground of which is based at Grozny.']","Aleksandr Prudnikov was born on 24 February 1989 in Grozny, Russia. He is 185 cm tall. He currently plays for FC Terek Grozny.",0.4351365883640991,0.6137861736334405,7.200358629226685
166,Building,6,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""101 Ukrop Way""', 'property': 'address', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""30 March 2007""', 'property': 'buildingStartDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': '2009-06-01', 'property': 'completionDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The College of William and Mary is the owner of the Alan B. Miller Hall at 101 Ukrop Way, which began construction on the 30th of March, 2007. The building was designed by Robert A M Stern and was completed on the 1st of June 2009. The Mason School of Business are the current tenants.', 'The address of the Alan B. Miller Hall, which was designed by architect Robert A.M. Stern, is ""101 Ukrop Way"". The Mason School of Business are the current tenants of the building which began construction on the 30th of March 2007 and was completed on June 1st, 2009. The College of William and Mary is its current owner..', 'The College of William and Mary is the owner of the Alan B. Miller Hall at 101 Ukrop Way, which was designed by Robert A.M. Stern. The current tenants of the building are The Mason School of Business and the building began construction on the 30th of March 2007. The hall was completed on the 1st of June 2009.']","Robert A. M. Stern, architect, Alan B. Miller Hall, 101 Ukrop Way, 30 March 2007, Mason School of Business, 2009-06-01, College of William & Mary, Alan B. Miller Hall, Alan B. Miller Hall, 101 Ukrop Way, 30 March 2007, Mason School of Business, 2009-06-01, College of William & Mary, Alan B. Miller Hall, Alan B. Miller Hall, 101 Uk",0.09279734111867763,0.2417706540447504,7.225528717041016
167,MusicalWork,3,"[{'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['Bootleg Series Volume 1: The Quine Tapes was recorded through Polydor Records, released by the record label Universal Music Group, and preceded by the Velvet Underground album Squeeze.', 'The Bootleg Series Volume 1: The Quine Tapes, which was preceded by the album Squeeze, was released by the record label Polydor Records and recorded under the Universal Music Group record label.', 'Bootleg Series Volume 1: The Quine Tapes, recorded under the Polydor Records record label and published by Universal Music Group, was preceded by Squeeze by The Velvet Underground.']",Squeeze_(The_Velvet_Underground_album) precededBy Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records recordLabel Universal_Music_Group recordLabel Squeeze_(The_Velvet_Underground_album) precededBy Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records recordLabel Universal_Music_Group recordLabel,0.0,0.0,7.202725172042847
168,Film,5,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': '83.0', 'property': 'runtime', 'subject': 'Death_on_a_Factory_Farm'}]","['Death on a Factory Farm was produced and directed by Tom Simon and Sarah Teale. The film runs for 83 minutes.', '""Death on a Factory Farm"" is a film both directed and produced by Tom Simon and Sarah Teale. The film runs for 83 minutes.', 'Tom Simon and Sarah Teale directed and produced the 83 minutes movie Death on a Factory Farm.']",Death_on_a_Factory_Farm Tom_Simon Sarah_Teale 83.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.,0.0,0.0,7.250675439834595
169,Building,3,"[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Williamsburg,_Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The College of William and Mary, located in Williamsburg Virginia is the location of the Mason School of Business located inside Alan B Miller Hall.', 'The Mason School of Business, inside Alan B Miller Hall, is in Williamsburg, Virginia at the College of William and Mary.', 'The Mason School of Business are the current tenants of Alan B Miller Hall, located in Williamsburg, Virginia and owned by The College of William and Mary.']","[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Williamsburg,_Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]",0.0,0.0,7.206895112991333
170,MusicalWork,1,"[{'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The Bootleg Series Volume 1: The Quine Tapes was recorded under the Universal Music Group record label.', 'The Bootleg Series Volume I: The Quine Tapes is released by the record label Universal Music Group.', 'The record label of Bootleg Series Volume 1: The Quine Tapes is Universal Music Group.']",Universal Music Group Record Label Bootleg Series Volume 1: The Quine Tapes,0.4937960101601931,0.7407095069432732,7.28384256362915
171,Film,3,"[{'object': '0004319', 'property': 'imdbId', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Cyril_Bruce', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}, {'object': 'Harry_Carey_(actor_born_1878)', 'property': 'director', 'subject': 'McVeagh_of_the_South_Seas'}]","['McVeagh of the South Seas (IMDb ID 0004319) is a film starring Harry Carey and was directed by Harry Carey and Cyril Bruce.', ""'McVeagh of the South Seas' (a film registered in IMDb, ID 0004319) was directed by Cyril Bruce and Harry Carey, an actor born in 1878."", ""The movie McVeagh of the South Seas' IMDb id is 0004319. It was directed by Cyril Bruce and starred actor Harry Carey who was born in 1878.""]",McVeagh of the South Seas (1923) directed by Cyril Bruce and starring Harry Carey (actor born 1878) and McVeagh of the South Seas (1923) directed by Cyril Bruce and starring Harry Carey (actor born 1878) and McVeagh of the South Seas (1923) directed by Cyril Bruce and starring Harry Carey (actor born 1878) and McVeagh of the South Seas (1923) directed by Cy,0.13833961999563993,0.5134156378600824,7.207916021347046
172,Film,4,"[{'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Harold_French', 'property': 'director', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}]","['The movie English Without Tears, which was released on 07-28-1944, was directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.', 'English Without Tears was a movie directed by Harold French that was released on July 28th 1944. Alan Jaggs edited the movie while Anatole de Grunwald produced it.', 'The film English Without Tears was released on July 28, 1944, directed by Harold French, edited by Alan Jaggs, produced by Anatole de Grunwald.']","English_Without_Tears (1944) directed by Harold French, edited by Alan Jaggs, produced by Anatole de Grunwald.",0.4668922428823119,0.5626424857194087,7.218471050262451
173,MusicalWork,2,"[{'object': 'Noise_rock', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Noise_pop', 'property': 'musicFusionGenre', 'subject': 'Noise_rock'}]","['Noise pop is a fusion genre, having elements from noise rock, which is the genre of the album Turn Me On, among other things.', 'Noise pop is a fusion genre of noise rock an example of which is Turn Me On album.', 'The album Turn Me On is an example of the genre known as noise rock, a fusion genre having elements of noise pop among other things.']",Noise_rock is a genre of music that is a fusion of noise and rock. Noise_pop is a genre of music that is a fusion of noise and pop.,0.07987276352377329,0.3622482131254061,7.26005744934082
174,Astronaut,4,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': '""NWC, M.A. 1957""', 'property': 'almaMater', 'subject': 'Alan_Shepard'}]","['Alan Shepard was born in New Hampshire on November 18th 1923, he graduated from NWC with an M.A. in 1957 and died in California.', 'NWC graduate Alan Shepard earned his MA in 1957, was born 11/18/1923 in New Hampshire and died in California.', 'Alan Shepard was born on November 18, 1923 in New Hampshire, graduated from NWC in 1957 with an M.A and died in California.']","Alan Shepard was born on November 18, 1923 in California and died on July 21, 1998 in New Hampshire. He attended New World College of the Arts and Sciences in Miami, Florida.",0.28730064455444787,0.5311245837247033,7.209729909896851
175,Scientist,2,"[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '1776-02-18', 'property': 'deathDate', 'subject': 'Lady_Anne_Monson'}]","['Lady Anne Monson, who was born in Darlington, died on 1776-02-18.', 'Lady Anne Monson, who was born in Darlington, died on February 18, 1776.', 'Lady Anne Monson, who was born in Darlington, died on February 18th, 1776.']",Lady_Anne_Monson was born on 18 February 1776 and died on 18 February 1776.,0.09669265690880861,0.3931623931623932,7.287463665008545
176,Building,5,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': '""101 Ukrop Way""', 'property': 'address', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Williamsburg,_Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The Alan B. Miller Hall is located in Williamsburg, Virginia and is owned by The College of William and Mary. The building was designed by Robert A.M. Stern and has the address of 101 Ukrop Way. It is currently tenanted by The Mason School of Business.', 'The address of Alan B. Miller Hall is 101 Ukrop Way in Williamsburg, Virginia and the property was designed by Robert A M Stern. The owner of the building is The College of William and Mary and The Mason School of Business are currently based at the Hall and are the current tenants.', 'The College of William and Mary is the owner of the Alan B. Miller Hall in 101 Ukrop Way, Williamsburg, Virginia, designed by Robert A M Stern. The Mason School of Business are the current tenants of Alan B Miller Hall.']","Robert A. M. Stern, architect, Alan B. Miller Hall, 101 Ukrop Way, Mason School of Business, Williamsburg, Virginia, College of William & Mary, owner, Alan B. Miller Hall, 101 Ukrop Way, Mason School of Business, Williamsburg, Virginia, College of William & Mary, owner, Alan B. Miller Hall, 101 Ukrop Way, Mason School of Business, Williamsburg, Virginia, College of William & Mary, owner, Alan B. Miller Hall, 101 Ukrop Way, Mason School of Business, Williamsburg",0.05932259906637557,0.3233743739174477,7.230369091033935
177,City,4,"[{'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1972550.0', 'property': 'areaTotal', 'subject': 'Mexico'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'States_of_Mexico', 'property': 'type', 'subject': 'Morelos'}]","['With a total area of 1972550.0, the country of Mexico has a state called Morelos. One of its cities is named Ciudad Ayala.', 'Ciudad Ayala is a part of Morelos which is a state in Mexico. The total area of Mexico is 1972550.0.', 'Ciudad Ayala is a part of the state of Morelos in the country of Mexico. Mexico has a total area of 1,972,550 square kilometers.']","Mexico is a country in North America. It is bordered by the United States to the north, the Gulf of Mexico to the east, Belize and Guatemala to the southeast, and the Pacific Ocean to the south. The country is divided into 31 states and a federal district, the capital and largest city is Mexico City. Mexico is the fifth largest country in the Americas by total area and the 13th largest independent nation in the world. The Greater Mexico City area is the largest metropolitan area in the Western Hemisphere, with over 21 million inhabitants according to the",0.017641111863102677,0.21505376344086022,7.209342241287231
178,MusicalWork,1,"[{'object': 'Rock_music', 'property': 'stylisticOrigin', 'subject': 'Pop_rock'}]","['A stylistic origin of pop rock is rock music.', 'Pop rock has its stylistic origin in rock music.', 'The stylistic origin of pop rock is rock music.']","Rock music is a style of popular music that originated in the United States in the 1950s. It is a fusion of the African-American genres of rhythm and blues and gospel music, combined with a Western style, mainly country and pop. Rock music has its roots in 1940s and 1950s rock and roll, itself heavily influenced by blues, rhythm and blues and country music. Rock music also drew strongly on a number of other genres such as electric blues and folk, and incorporated influences from jazz, classical and",0.011182069515941414,0.31481139053254437,7.25890851020813
179,MusicalWork,2,"[{'object': 'The_Velvet_Underground', 'property': 'artist', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['Bootleg Series Volume I: The Quine Tapes was created by The Velvet Underground and is 230.05 minutes long.', 'Music group the Velvet Underground released album Bootleg Series Volume 1: The Quine Tapes, which have a runtime of 230.05 minutes.', 'Bootleg Series Volume 1: The Quine Tapes by The Velvet Underground, has a run time of 230:05.']",The Velvet Underground Bootleg Series Volume 1: The Quine Tapes Runtime: 230.05,0.4280685624073372,0.5126436781609196,7.264794826507568
180,Film,3,"[{'object': 'Sarah_Teale', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': '83.0', 'property': 'runtime', 'subject': 'Death_on_a_Factory_Farm'}]","['Sarah Teale was both the producer and director of the 83-minute movie Death on a Factory Farm.', 'Death on a Factory Farm, with a running time of 83.0, was produced and directed by Sarah Teale.', 'Sarah Teale directed and produced Death on a Factory Farm which runs 83 minutes.']",Sarah Teale is the producer and director of Death on a Factory Farm. Death on a Factory Farm is a 83 minute runtime film.,0.378786561257948,0.610679535467671,7.217966079711914
181,Scientist,4,"[{'object': 'India', 'property': 'residence', 'subject': 'Lady_Anne_Monson'}, {'object': 'President', 'property': 'leaderTitle', 'subject': 'India'}, {'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '1950-01-26', 'property': 'foundingDate', 'subject': 'India'}]","['Lady Anne Monson was born in Darlington and currently resides in India. India was founded on the 26th of January in 1950 and is currently lead by a President.', 'Lady Anne Monson was born in Darlington and resides in India. India was was founded on January 26, 1950 and is led by a president.', 'Lady Anne Monson (born in Darlington) resided in India for most of her life. India was founded on January 26th, 1950 and its leader is called the President.']",India was founded on 1950-01-26 by Lady_Anne_Monson.,0.03322410212014485,0.19224137931034485,7.239306688308716
182,MusicalWork,3,"[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'United_States', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The Bootleg Series Volume I: The Quine Tapes, produced by the Velvet Underground, was recorded in the United States and has a run time of 230:05.', 'The Bootleg Series Volume I: The Quine Tapes, produced by The Velvet Underground and recorded in the United States, has a rung time 230.05 minutes.', 'The Quine Tapes was produced by The Velvet Underground which was 230.05 minutes long that was recorded in the United States.']",The Velvet Underground - Bootleg Series Volume 1: The Quine Tapes (230.05) - United States,0.1633396911326363,0.37166666666666665,7.2096192836761475
183,City,6,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}, {'object': '1147.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Ciudad_Ayala'}, {'object': 'Pacific_Daylight_Time', 'property': 'timeZone', 'subject': 'Ciudad_Ayala'}]","[""Ciudad Ayala is a part of Morelos and located in the country of Mexico. Ciudad Ayala's elevation above the sea level is 1147.0 and the, the UTC offset is -6 and the time zone is PDT. The population of the metropolitan area of Ciudad Ayala is 1,777,539."", 'The population of the metropolitan area of Ciudad Ayala, a part of Morelos, Mexico, located at 1147.0 above sea level, is 1,777,539, and the UTC offset for this Pacific Daylight Time zone area is -6.', 'Ciudad Ayala is in the Morelos part of Mexico. The city’s metro area has population of 1,777,539 people. The city is 1147 m above sea level and is located in UTC offset -6 in the Pacific Daylight Time time zone.']","Ciudad_Ayala is a city in the Mexican state of Morelos. It is located in the south of the state, 1147.0 meters above sea level, in the Pacific Daylight Time zone.",0.21820086973507,0.4574358974358975,7.226507186889648
184,Film,4,"[{'object': 'Ray_Griggs_(director)', 'property': 'writer', 'subject': 'Super_Capers'}, {'object': '1974', 'property': 'birthYear', 'subject': 'Ray_Griggs_(director)'}, {'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}]","['Director Ray Griggs, born in 1974, is the writer of the film Super Capers, starring Michael Rooker and Tom Sizemore.', 'Super Capers was directed by Ray Griggs who was born in 1974. The movie stars are Michael Rooker and Tom Sizemore.', 'Super Capers was written and directed by Ray Griggs who was born in 1974. The movie stars Michael Rooker and Tom Sizemore.']",Ray Griggs (director) was born in 1974. He wrote Super Capers. Michael Rooker and Tom Sizemore starred in Super Capers.,0.2697856975860103,0.5171783625730992,7.190728187561035
185,Monument,3,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""United States""', 'property': 'country', 'subject': '11th_Mississippi_Infantry_Monument'}]","['The 11th Mississippi Infantry Monument was established in Adams County, Pennsylvania, the United States in 2000.', 'The 11th Mississippi Infantry Monument was established in 2000 in the location of Infantry Monument is Adams County, Pennsylvania which is located in the United States.', 'The 11th Mississippi Infantry Monument, in Adams County, Pennsylvania, USA, was established in the year 2000.']","11th Mississippi Infantry Monument, Adams County, Pennsylvania, United States",0.22102872063260687,0.5090890522875817,7.214074850082397
186,MusicalWork,1,"[{'object': 'The_Honeymoon_Killers_(American_band)', 'property': 'producer', 'subject': 'Take_It_Off!'}]","['The album Take It Off! is produced by the American band the Honeymoon Killers.', 'The producer of Take It Off! is the American band the Honeymoon Killers.', 'Take It Off! was produced by the American band, the Honeymoon Killers.']",The Honeymoon Killers (American band) Take It Off!,0.14166675290415534,0.4172413793103449,7.269194841384888
