id,category,tripleset_size,tripleset,lexicalisations,prediction_vicuna-7b,bleu_nltk_vicuna-7b,meteor_vicuna-7b,execution_time_vicuna-7b
416,Airport,4,"[{'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': '01234', 'property': 'areaCode', 'subject': 'Thurleigh'}, {'object': '""08/26""', 'property': 'runwayName', 'subject': 'Bedford_Aerodrome'}, {'object': 'Concrete', 'property': 'runwaySurfaceType', 'subject': 'Bedford_Aerodrome'}]","['The location of Bedford Aerodrome is Thurleigh which has an area code of 01234. The aerodrome has a runway named 08/26 and is made of concrete.', 'Bedford Aerodrome is located in Thurleigh, which has the area code 01234. Bedford Aerodrome has a runway named 08/26, which is made of concrete.', 'Bedford Aerodrome is located in Thurleigh, which has an area code of 01234. This airport has an runway called 08/26, which is made out of concrete.']","Thurleigh is located in area code 01234 and has a runway named ""08/26"". It has a runway surface type of concrete.",0.18438513883517713,0.4560771214252226,2.117260694503784
417,MusicalWork,2,"[{'object': 'Instrumental_music', 'property': 'genre', 'subject': 'Expect_a_Miracle'}, {'object': 'Easy_listening', 'property': 'genre', 'subject': 'Expect_a_Miracle'}]","['The album Expect a miracle is of the easy instrumental Listening music genre.', 'The album Expect a Miracle fits into the genres of instrumental as well as easy listening music.', 'Expect a Miracle is an instrumental easy listening album.']",Expect a Miracle is a song that belongs to the genre of instrumental music and easy listening.,0.18842393723950338,0.43578404274921684,1.3539221286773682
418,Airport,5,"[{'object': 'ENAIRE', 'property': 'operatingOrganisation', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Alcobendas', 'property': 'location', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Madrid', 'property': 'city', 'subject': 'ENAIRE'}, {'object': '610.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Spain', 'property': 'country', 'subject': 'Madrid'}]","['Operated by Enaire, the Adolfo Suarez Madrid-Barajas airport is based in the Alcobendas area of the Spanish city of Madrid. It is situated 610 metres above sea level.', 'Adolfo Suárez Madrid–Barajas Airport is in Alcobendas and has an elevation of 610.0 metres above sea level. It is operated by ENAIRE, based in Madrid, Spain.', 'Adolfo Suarez Madrid-Barajas Airport in Alcobendas is operated by ENAIRE which is based in Madrid, Spain. The airport has an elevation of 610 metres above sea level.']","ENAIRE is the operating organization of Adolfo Suárez Madrid–Barajas Airport, located in Alcobendas, Madrid, Spain. The elevation of the airport is 610.0 meters above sea level.",0.16562574029564234,0.5402644230769231,2.741039276123047
419,Scientist,4,"[{'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Eastern_European_Time', 'property': 'timeZone', 'subject': 'Istanbul'}, {'object': 'Eastern_European_Summer_Time', 'property': 'timeZone', 'subject': 'Istanbul'}, {'object': 'Turkey', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}]","['Nurhan Atasoy is a resident of Istanbul, Turkey. Istanbul is in the Eastern European Summer Time zone.', 'Nurhan Atasoy currently takes residence in the Istanbul, Turkey, which is in the Eastern European Summer time zone.']","Nurhan Atasoy is a resident of Istanbul, which has a time zone of Eastern European Time and Eastern European Summer Time.",0.3630716142599352,0.5105918115322503,1.6800825595855713
420,WrittenWork,1,"[{'object': 'The_Lord_of_the_Rings', 'property': 'followedBy', 'subject': 'The_Hobbit'}]","['The Hobbit is a book followed by Lord of the Rings.', 'The Hobbit is followed by The Lord of the Rings.']",The Lord of the Rings followed The Hobbit.,0.2979714705451885,0.43509070294784574,0.9679241180419922
421,Building,4,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Virginia', 'property': 'location', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The designer of Alan B Miller Hall, located in Virginia, was Robert A M Stern. The current tenants are the Mason School of Business, however the Hall’s owner is the College of William and Mary.', 'The Mason School of Business are the current tenants of Alan B Miller Hall, situated in Virginia, built by Robert A.M. Stern and owned by the College of William and Mary.', 'Robert A.M. Stern is the architect for Alan B. Miller Hall which is owned by the College of William and Mary and is in Virginia. The Mason School of Business are tenants of the Hall.']","The Mason School of Business is currently tenanted by the College of William and Mary in Alan B Miller Hall, which is located in Virginia. The architect of the building is Robert A.M. Stern.",0.4327049822983601,0.638842705594271,2.259006977081299
422,MusicalWork,3,"[{'object': 'Let_It_Breed', 'property': 'precededBy', 'subject': 'Turn_Me_On_(album)'}, {'object': '35.1', 'property': 'runtime', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Take_It_Off!', 'property': 'followedBy', 'subject': 'Turn_Me_On_(album)'}]","['After the release of Let It Breed, Turn Me On has a 35.1 minute runtime and was followed by Take It Off.', 'At 35.1 minutes long, Turn Me On was followed by Take It Off and preceded by Let It Breed.', 'Turn Me On album was preceded by the Let it Breed album where the total length is 35 minutes 10 seconds and was followed by Take It Off album.']",The album Turn Me On is preceded by Let It Breed and followed by Take It Off!.,0.3384580074476167,0.539568345323741,1.3381216526031494
423,Film,5,"[{'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Alan_Jaggs', 'property': 'editing', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'writer', 'subject': 'English_Without_Tears'}, {'object': 'Bernard_Knowles', 'property': 'cinematography', 'subject': 'English_Without_Tears'}]","['A film named ""English Without Tears"" was released on July 28th, 1944. The film was edited by Alan Jaggs and produced by Anatole de Grunwald. Interestingly enough, the script was also written by Anatole de Grunwald. Finally, film buffs should know that Bernard Knowles was the cinematographer responsible for the beauty of this movie.', 'English Without Tears was written and produced by Anatole de Grunwald and it was released on July 28th, 1944. Bernard Knowles was the cinematographer while Alan Jaggs was the editor.', '""English Without Tears"", released 7-28-1944, was both produced and written by Anatole de Grunwald. Bernard Knowles did the cinematography for the movie, while Alan Jaggs was put in charge of editing.']","English Without Tears was released on 28 July 1944. It was edited by Alan Jaggs, produced by Anatole de Grunwald, written by Anatole de Grunwald and Bernard Knowles, and filmed by cinematography.",0.4139625550113643,0.5225579470198675,2.892407178878784
424,Building,4,"[{'object': 'Robert_A._M._Stern', 'property': 'architect', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': '2009-06-01', 'property': 'completionDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The Mason School of Business are the current tenants of Alan B Miller Hall, which is currently owned by the College of William and Mary and which was designed by Robert A.M. Stern and completed June 1, 2009.', 'The Mason School of business occupies the Alan B Miller at the college of William and Mary. The hall, which was designed by Robert A M Stern, was completed on June 1 2009.', 'Owned by The College of William and Mary and completed on June 1, 2009 by architect Robert A.M. Stern, the Alan B. Miller Hall currently houses the Mason School of Business.']","The Mason School of Business is currently tenanted by the Alan B Miller Hall, which was completed on 1 June 2009. The architect of the Alan B Miller Hall is Robert A.M. Stern, and it is owned by the College of William and Mary.",0.4418672654001162,0.6929711290523717,2.9407312870025635
425,Artist,1,"[{'object': 'South_German_gulden', 'property': 'currency', 'subject': 'German_Empire'}]","[""The German Empire's currency is the South German gulden."", 'The currency of the German Empire is South German gulden.', 'In the German Empire one of the units of currency was the South German Gulden.']",The South German gulden was the currency of the German Empire.,0.32649710286280526,0.6284097797534854,1.087299346923828
426,Artist,2,"[{'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}]","['Liselotte Grschebina, born on May 2, 1908, did her studies at the School of Applied Arts in Stuttgart.', 'Liselotte Grschebina, an alumni of the School of Applied Arts in Stuttgart, was born on 1908-05-02.', 'Liselotte Grschebina was born on May 2nd, 1908 and attended the school of Applied Arts in Stuttgart.']","Liselotte Grschebina was trained at the School of Applied Arts in Stuttgart. She was born on May 2, 1908.",0.6189198481630308,0.7511696711160037,1.87823748588562
427,Athlete,3,"[{'object': 'Gdynia,_Poland', 'property': 'birthPlace', 'subject': 'Piotr_Hallmann'}, {'object': '70.308', 'property': 'weight', 'subject': 'Piotr_Hallmann'}, {'object': 'Central_European_Time', 'property': 'timeZone', 'subject': 'Gdynia,_Poland'}]","['Piotr Hallmann who weighs 70.308 kg was born in Gdynia, Poland which has the Central European timezone.', 'The 70.308 kg Piotr Hallmann was born in Gdynia, Poland which is on Central European Time.', 'Piotr Hallmann weighs 70.308kg and was born in Gdynia, Poland, which is in the Central European timezone.']","Piotr Hallmann was born in Gdynia, Poland and has a weight of 70.308 kg. He is located in Gdynia, Poland and is in the Central European Time time zone.",0.33524309292362164,0.6354929792429792,2.458385944366455
428,Building,3,"[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'United_States', 'property': 'country', 'subject': 'Mason_School_of_Business'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['Alan B. Miller Hall (located in United States) is owned by The College of William and Mary and its current tenants are The Mason School of Business.', 'The Mason School of Business are the current tenants of Alan B Miller Hall, located in the United States and owned by the College of William and Mary.', 'The Mason School of Business (located in the United States) are the current tenants of Alan B Miller Hall. The owner of the College is William and Mary.']",The current tenants of Alan B Miller Hall in the Mason School of Business at the College of William and Mary are located in the United States.,0.5522182539041923,0.6869279303296899,1.69266676902771
429,Astronaut,6,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'United_States', 'property': 'nationality', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': '1959', 'property': 'selectedByNasa', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': 'Test_pilot', 'property': 'occupation', 'subject': 'Alan_Shepard'}]","['The American born Alan Shepard was a test pilot selected in 1959 by NASA, who was raised in New Hampshire. He was born in that state in November of 1923 and died in California.', 'Born in New Hampshire in November of 1923, US national Alan Shepard was a test pilot selected by NASA in 1959. He died in the American state of California.', 'Alan Shepard was born November 18, 1923, in New Hampshire, U.S.A. He served as a test pilot and was selected by NASA in 1959. Shepard died in California.']","Alan Shepard was born on November 18, 1923, in California. He was a test pilot and an astronaut from the United States. He was selected by NASA in 1959 and died in New Hampshire.",0.4335160216367054,0.7068138473097151,2.799029588699341
430,MusicalWork,1,"[{'object': 'E-Vinyl', 'property': 'recordLabel', 'subject': 'Nord_(Year_of_No_Light_album)'}]","[""The Year of No Light album Nord's record label is E-Vinyl."", 'The record label of Nord, the Year of No Light album, is E-Vinyl.', 'The Year of No Light album, Nord, was released on the E-Vinyl record label.']",Nord (Year of No Light album) was released under the record label E-Vinyl.,0.17996531271765898,0.5666909620991254,1.3317878246307373
431,Monument,6,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Frederick_County,_Maryland', 'property': 'hasToItsSouthwest', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}]","['The 11th Mississippi Infantry Monument, erected in the year 2000, is in the municipality of Gettysburg in Pennsylvania. This municipality is in Adams County, Pennsylvania which has Carroll County Maryland to the southeast and Frederick County Maryland to the southwest. This monument is categorised as a contributing property.', 'The 11th Mississippi Infantry Monument was established in 2000 in Adams County, Pennsylvania which has Frederick County, Maryland to its southwest and Carroll County, Maryland to its southeast. The monument is placed in the municipality of Gettysburg and is categorized as a Contributing Property.']","The 11th Mississippi Infantry Monument was established in 2000 and is located in Adams County, Pennsylvania. It has Frederick County, Maryland and Gettysburg, Pennsylvania to its southwest and Carroll County, Maryland to its southeast. It is a contributing property in Adams County, Pennsylvania.",0.5015132420550182,0.6548504301662306,3.3140294551849365
432,Scientist,2,"[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': 'John_Roberts', 'property': 'leader', 'subject': 'United_States'}]","['Darinka Dentcheva is a citizen of the United States, the country where John Roberts is one of the leaders.', 'Darinka Dentcheva is a citizen of the United States, where John Roberts serves as one of the countries leaders.', 'John Roberts is a leader in the United States, where Darinka Dentcheva is a citizen.']",Darinka Dentcheva is a citizen of the United States and John Roberts is a leader of the United States.,0.5908871032231056,0.6563271439304498,1.5809478759765625
433,Monument,5,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Cumberland_County,_Pennsylvania', 'property': 'hasToItsNorth', 'subject': 'Adams_County,_Pennsylvania'}]","['Adams County, Pennsylvania has Cumberland County, Pennsylvania to its north. In Adams County stands the 11th Mississippi Infantry Monument, which was established in the year 2000. The monument falls under the category of contributing property.', 'The location of the 11th Mississippi Infantry Monument, established in 2000, is Adams County, Pennsylvania which has Cumberland county, Pennsylvania to its north. The 11th Mississippi Infantry Monument is categorized as a Contributing Property.', ""Pennsylvania's Cumberland County is to the north of the Adams County, Pennsylvania where the the 11th Mississippi Infantry Monument is located. The monument is categorised as a contributing property and was erected in 2000.""]","The 11th Mississippi Infantry Monument was established in 2000 in Adams County, Pennsylvania. It is located in Cumberland County, Pennsylvania and is a contributing property in the state of Pennsylvania.",0.2278920912699691,0.5135044642857143,2.455874443054199
434,Airport,7,"[{'object': 'MotorSport_Vision', 'property': 'operatingOrganisation', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'Bedford_Autodrome', 'property': 'cityServed', 'subject': 'Bedford_Aerodrome'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': '83.2104', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Bedford_Aerodrome'}, {'object': 'Concrete', 'property': 'runwaySurfaceType', 'subject': 'Bedford_Aerodrome'}]","['The Bedford Aerodrome has an operating organization that is called the MotorSport Vision. The aerodrome’s runway length is 1,095, and it is made of concrete. The aerodrome is 83.2 meters above sea level, located in Thurleigh. The ICAO location identifier for Bedford Aerodrome is EGBF; the aerodrome serves the Bedford Autodrome.', 'The Bedford Aerodrome sitting at an elevation of 83.2104 above sea level in Thurleigh has a runway length of 1095.0 that is made of concrete. MotorSport Vision owns the Bedford Aerodrome whose International Civil Aviation Organization number is EGBF. The aerodrome serves the Bedford Autodrome.', 'MotorSport Vision operates the Bedford Aerodrome located in Thurleigh with a runway length of 1095 and serves the Bedford Autodrome. The Bedford Aerodrome ICAO identifier is EGBF and it has a runway made of concrete at an elevation of 83.2104 meters.']",Bedford Aerodrome is operated by MotorSport Vision and is located in Thurleigh. It has a runway length of 1095.0 meters and is served by the city of Bedford Autodrome. The elevation above sea level is 83.2104 meters and the runway surface is made of concrete.,0.2876451920892371,0.5122991225475698,3.792547702789306
435,Food,7,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Sour_cream', 'property': 'ingredient', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Mexico is a country, and its people are called Mexicans. If you wanted to buy food there you would have to use their currency, which is the peso. Mexico has yummy desserts such as bionico. Bionico is made from several ingredients including sour cream, and it can be found in Guadalajara as well as Mexico. If you don’t like bionico, you can go for a sandesh, another dessert.', 'Sandesh is a confectionary dessert, much like Bionico, which is a dessert made with sour cream from the Guadalajara region in Mexico. Mexico uses the peso as its currency and is home to Mexicans.', 'The peso is the currency of Mexico, the country inhabited by Mexicans. Mexico has a bionico usually served at the dessert course; this dish includes sour cream as an ingredient and comes from Guadalajara. Sandesh can be also served for dessert.']","The currency of Mexico is the Mexican peso. Mexicans are the demonym of Mexico. Bionico is a restaurant in Guadalajara, which is a region in Mexico. Sour cream is an ingredient in Bionico's desserts. Sandesh is a variation of dessert. Mexico is a country in Bionico.",0.10885986790553547,0.2952432567640806,3.747037649154663
436,Airport,3,"[{'object': 'MotorSport_Vision', 'property': 'operatingOrganisation', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}]","['MotorSport Vision is the operating organisation for Bedford Aerodrome. Bedford Aerodrome is located in Thurleigh and has a runway length of 1095.', 'The Bedford Aerodrome in Thurleigh is operated by MotorSport Vision and its runway length is 1095.', 'MotorSport Vision operates the Bedford Aerodrome in Thurleigh where the runway is 1095 long.']","MotorSport Vision operates Bedford Aerodrome, which has a runway length of 1095.0 meters. It is located in Thurleigh.",0.3381307292971254,0.5354616769547325,2.093425035476685
437,Scientist,1,"[{'object': '""Prime Minister""', 'property': 'leaderTitle', 'subject': 'Turkey'}]","['The title of the leader of Turkey is ""Prime Minister"".', 'The leader of Turkey is known as the Prime Minister.', 'Prime Minister is the leader of Turkey.']",The leader of Turkey is referred to as the Prime Minister.,0.587728372510532,0.8861997310842195,1.0050110816955566
438,Astronaut,3,"[{'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': 'Dianne_Feinstein', 'property': 'senators', 'subject': 'California'}]","['Alan Shepard was born in New Hampshire and died in California. The Senator representing California was Dianne Feinstein.', ""Alan Shepard's born in New Hampshire and died in California where the Dianne Feinstein is a senator."", ""Alan Shepard, born in New Hampshire, died in California. Dianne Feinstein is a California's senator.""]","Alan Shepard died in California, which is where he was born. He was a senator from California, represented by Dianne Feinstein.",0.0732043921959283,0.45273224043715854,1.852646350860596
439,Scientist,4,"[{'object': 'Reşadiye', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}, {'object': 'Tokat_Province', 'property': 'isPartOf', 'subject': 'Reşadiye'}, {'object': '783356.0', 'property': 'areaTotal', 'subject': 'Turkey'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}]","['Nurhan Atasoy was born in Resadiye, a town located in the Tokat Province in Turkey. Turkey has a total area of 783,356.0 km^2.', 'Turkey is a country with a total area of 783,356 square kilometers, including Reşadiye, Tokat Province, the birth place of Nurhan Atasoy.', 'Nurhan Atasoy was born in Resadiye, which is a part of the Tokat Province in Turkey. Turkey’s total area is 783,356 sq/km.']","Nurhan Atasoy was born in Reşadiye, which is located in the Tokat Province of Turkey. The total area of Reşadiye is 783,356 square meters.",0.4160877273088185,0.7089528975342123,2.387446880340576
440,Artist,2,"[{'object': 'Israel', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Modern_Hebrew', 'property': 'officialLanguage', 'subject': 'Israel'}]","['Liselotte Grschebina died in Israel, whose official language is modern Hebrew.', 'Liselotte Grschebina died in Israel where Modern Hebrew is the official language.', 'The death place of Liselotte Grschebina is Israel, where the official language is Modern Hebrew.']","Liselotte Grschebina died in Israel, which has Modern Hebrew as its official language.",0.3706866381788037,0.6437241735537189,1.3725392818450928
441,MusicalWork,3,"[{'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Lucian_Grainge', 'property': 'keyPerson', 'subject': 'Universal_Music_Group'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['Bootleg Series Volume 1: The Quine Tapes was released by Universal Music Group, a record label run by key person Lucian Grainge. Polydor Records recorded Bootleg Series Volume 1: The Quine Tapes.', 'The Bootleg Series Volume I: The Quine Tapes is released by the record label Polydor Records and was recorded under the Universal Music Group record label, of which Lucian Grainge was a key person.', 'The Bootleg Series Volume 1: The Quine Tapes was recorded under the Polydor Records record label and a key person is Lucian Grainge at Universal Music Group and is part of the record label of Bootleg Series Volume 1: The Quine Tapes is Universal Music Group.']","Polydor Records, a record label owned by Universal Music Group, released the Bootleg Series Volume 1: The Quine Tapes. Lucian Grainge is a key person at Universal Music Group.",0.40977545293493095,0.5784305993690853,2.297294855117798
442,Artist,5,"[{'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': '387.63', 'property': 'populationDensity', 'subject': 'Israel'}, {'object': '1871-01-01', 'property': 'foundingDate', 'subject': 'German_Empire'}, {'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'professionalField', 'subject': 'Liselotte_Grschebina'}]","['Liselotte Grschebina of Israeli nationality (pop. density of Israel - 387.63) is a photographer born within the German Empire that was founded on the first of January 1871.', 'Liselotte Grschebina is a photographer and Israeli national who was born in the German Empire which was founded on January 1, 1871 and the population density of Israel is 387.63 people per square kilometre of land area.', 'Liselotte Grschebina was an Israeli professional photographer who was born in the German Empire which was founded on January 1, 1871 and has a population density of 387.63 people per square kilometre of land area.']","Israel is a country with a population density of 387.63. It was founded on 1 January 1871 and is the birthplace of the German Empire. Liselotte Grschebina, who was born in Israel, was a photographer and her professional field was German Empire.",0.20080809726521387,0.48122685185185193,3.3090951442718506
443,Scientist,1,"[{'object': 'Mathematics', 'property': 'professionalField', 'subject': 'Olga_Bondareva'}]","[""Olga Bondareva's professional field is mathematics."", 'Olga Bondareva is one of the known professionals in the field of Mathematics.', 'Olga Bondareva works in the field of Mathematics.']",Olga Bondareva's professional field is Mathematics.,0.7952707287670506,0.9976851851851852,1.0573954582214355
444,MusicalWork,2,"[{'object': 'The_Velvet_Underground', 'property': 'producer', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['Bootleg Series Volume 1: The Quine Tapes, which has a runtime of 230.05 minutes, was produced by The Velvet Underground.', 'Velvet Underground was the producer of the album Bootleg Series Volume 1 : The Quine Tapes which has a run time of 230:05.', 'The Bootleg Series Volume I: The Quine Tapes, produced by The Velvet Underground, have a runtime of 230.05 minutes.']",The Velvet Underground produced Bootleg Series Volume 1: The Quine Tapes with a runtime of 230.05 minutes.,0.53833149247982,0.637511015988921,1.7906970977783203
445,Artist,2,"[{'object': 'Trance_music', 'property': 'genre', 'subject': 'Andrew_Rayel'}, {'object': 'Christian_Burns', 'property': 'associatedBand/associatedMusicalArtist', 'subject': 'Andrew_Rayel'}]","['Andrew Rayel, who is associated with Christian Burns, has performed in the genre of trance music.', 'Andrew Rayel, whose musical genre is trance music, is associated with Christian Burns.', 'Andrew Rayel, the Trance musician, is an associate of Christian Burns.']",Andrew Rayel is associated with the genre of trance music.,0.4895914832758051,0.5735930735930735,1.066924810409546
446,MusicalWork,3,"[{'object': 'Train_(band)', 'property': 'musicalBand', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Warner_Music_Group', 'property': 'recordLabel', 'subject': 'Train_(band)'}, {'object': 'Columbia_Records', 'property': 'recordLabel', 'subject': 'Mermaid_(Train_song)'}]","[""Columbia Records released Train's song titled, Mermaid, not the Warner Music Group, the groups record label."", 'The song Mermaid was written by the band Train, record labelled by Warner Music Group, which is on Columbia Records.', 'Mermaid by Train, whose record label is Warner Music Group, was released by Columbia Records.', 'The record label Columbia Records released the song Mermaid by the musical band Train. The band Train were signed to the record label Warner Music Group.', ""Warner Music Group is Train's record label, but their song Mermaid was released by Columbia Records.""]","Train, a musical band, is signed to Warner Music Group, which also released the song ""Mermaid"".",0.26518122980477765,0.3583386479591837,1.4552021026611328
447,Scientist,2,"[{'object': 'Istanbul', 'property': 'residence', 'subject': 'Nurhan_Atasoy'}, {'object': 'Turkey', 'property': 'birthPlace', 'subject': 'Nurhan_Atasoy'}]","['Nurhan Atasoy was born in Turkey and at one time lived in Istanbul.', 'Nurhan Atasoy was born in Turkey and maintains a residence in Istanbul.', 'Nurhan Atasoy was born in Turkey and resides in Istanbul.']","Nurhan Atasoy lived in Istanbul, which is her birthplace in Turkey.",0.11208466750961148,0.31250000000000006,1.2957522869110107
448,MusicalWork,6,"[{'object': 'Pop_rock', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}, {'object': '2012-12-27', 'property': 'releaseDate', 'subject': 'Mermaid_(Train_song)'}, {'object': ""This'll_Be_My_Year"", 'property': 'precededBy', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': '3.16', 'property': 'runtime', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Reggae', 'property': 'genre', 'subject': 'Mermaid_(Train_song)'}]","['The band Train followed up ""This\'ll be my year"" with a 3 minutes, 16 seconds long pop rock song, entitled ""Mermaid."" Mermaid, which is also considered an example of the reggae genre of music, was written by songwriter, Espen Lind and released on December, 27, 2012.', ""The Train song Mermaid, which is an example of the reggae and pop rock genres, was released on 2012-12-27. It was written by Espen Lind and was preceded by the song This'll be my year. The song has a total runtime of three minutes and sixteen seconds."", ""The Train song by mermaid is written by Espen Lind. It lasts a total of 3.16 minutes and is from the pop rock and reggae genre. The song was released on December 27th, 2012 and is preceded by the song This'll Be My Year.""]","""This'll Be My Year"" is a song by Train, released on December 27, 2012. It is a pop rock song with a runtime of 3.16 minutes and was preceded by ""Mermaid (Train song)"". The song was written by Espen Lind and its genre is reggae.",0.3206470257839345,0.5192280994030265,3.7098617553710938
